cycle,point_idx,thickness_nm,temp_c,pressure,gas_flow,rf_power
37,6,2.6032,362.71,47.87,119.9,300.0
37,7,2.4642,362.71,47.87,119.9,300.0
37,8,2.4688,362.71,47.87,119.9,300.0
37,9,2.4919,362.71,47.87,119.9,300.0
37,10,2.5032,362.71,47.87,119.9,300.0
37,11,2.5691,362.71,47.87,119.9,300.0
37,12,2.5315,362.71,47.87,119.9,300.0
37,13,2.4923,362.71,47.87,119.9,300.0
37,14,2.4287,362.71,47.87,119.9,300.0
37,15,2.4096,362.71,47.87,119.9,300.0
37,16,2.4998,362.71,47.87,119.9,300.0
37,17,2.4901,362.71,47.87,119.9,300.0
37,18,2.3964,362.71,47.87,119.9,300.0
37,19,2.3857,362.71,47.87,119.9,300.0
37,20,2.4324,362.71,47.87,119.9,300.0
37,21,2.2854,362.71,47.87,119.9,300.0
37,22,2.3694,362.71,47.87,119.9,300.0
37,23,2.4308,362.71,47.87,119.9,300.0
37,24,2.4578,362.71,47.87,119.9,300.0
37,25,2.375,362.71,47.87,119.9,300.0
37,26,2.4213,362.71,47.87,119.9,300.0
37,27,2.4119,362.71,47.87,119.9,300.0
37,28,2.4526,362.71,47.87,119.9,300.0
37,29,2.3127,362.71,47.87,119.9,300.0
37,30,2.4353,362.71,47.87,119.9,300.0
37,31,2.1864,362.71,47.87,119.9,300.0
37,32,2.1075,362.71,47.87,119.9,300.0
37,33,2.2533,362.71,47.87,119.9,300.0
37,34,2.2299,362.71,47.87,119.9,300.0
37,35,2.3609,362.71,47.87,119.9,300.0
37,36,2.3458,362.71,47.87,119.9,300.0
37,37,2.2081,362.71,47.87,119.9,300.0
37,38,2.3608,362.71,47.87,119.9,300.0
37,39,2.2253,362.71,47.87,119.9,300.0
37,40,2.2927,362.71,47.87,119.9,300.0
37,41,2.2765,362.71,47.87,119.9,300.0
37,42,2.3071,362.71,47.87,119.9,300.0
37,43,2.2696,362.71,47.87,119.9,300.0
37,44,2.255,362.71,47.87,119.9,300.0
37,45,2.2346,362.71,47.87,119.9,300.0
37,46,2.2535,362.71,47.87,119.9,300.0
37,47,2.2417,362.71,47.87,119.9,300.0
37,48,2.1606,362.71,47.87,119.9,300.0
38,0,2.7335,361.58,48.2,120.06,299.5
38,1,2.6372,361.58,48.2,120.06,299.5
38,2,2.6422,361.58,48.2,120.06,299.5
38,3,2.7043,361.58,48.2,120.06,299.5
38,4,2.6403,361.58,48.2,120.06,299.5
38,5,2.5394,361.58,48.2,120.06,299.5
38,6,2.6742,361.58,48.2,120.06,299.5
38,7,2.5332,361.58,48.2,120.06,299.5
38,8,2.5362,361.58,48.2,120.06,299.5
38,9,2.5633,361.58,48.2,120.06,299.5
38,10,2.5713,361.58,48.2,120.06,299.5
38,11,2.6387,361.58,48.2,120.06,299.5
38,12,2.6001,361.58,48.2,120.06,299.5
38,13,2.5604,361.58,48.2,120.06,299.5
38,14,2.4969,361.58,48.2,120.06,299.5
38,15,2.4764,361.58,48.2,120.06,299.5
38,16,2.5717,361.58,48.2,120.06,299.5
38,17,2.5595,361.58,48.2,120.06,299.5
38,18,2.4617,361.58,48.2,120.06,299.5
38,19,2.4501,361.58,48.2,120.06,299.5
38,20,2.5003,361.58,48.2,120.06,299.5
38,21,2.35,361.58,48.2,120.06,299.5
38,22,2.4363,361.58,48.2,120.06,299.5
38,23,2.4963,361.58,48.2,120.06,299.5
38,24,2.5256,361.58,48.2,120.06,299.5
38,25,2.4433,361.58,48.2,120.06,299.5
38,26,2.4867,361.58,48.2,120.06,299.5
38,27,2.4774,361.58,48.2,120.06,299.5
38,28,2.5196,361.58,48.2,120.06,299.5
38,29,2.3776,361.58,48.2,120.06,299.5
38,30,2.5026,361.58,48.2,120.06,299.5
38,31,2.2465,361.58,48.2,120.06,299.5
38,32,2.1624,361.58,48.2,120.06,299.5
38,33,2.3165,361.58,48.2,120.06,299.5
38,34,2.2917,361.58,48.2,120.06,299.5
38,35,2.4302,361.58,48.2,120.06,299.5
38,36,2.4144,361.58,48.2,120.06,299.5
38,37,2.2703,361.58,48.2,120.06,299.5
38,38,2.4263,361.58,48.2,120.06,299.5
38,39,2.2863,361.58,48.2,120.06,299.5
38,40,2.3566,361.58,48.2,120.06,299.5
38,41,2.3398,361.58,48.2,120.06,299.5
38,42,2.3706,361.58,48.2,120.06,299.5
38,43,2.3319,361.58,48.2,120.06,299.5
38,44,2.3176,361.58,48.2,120.06,299.5
38,45,2.2974,361.58,48.2,120.06,299.5
38,46,2.3162,361.58,48.2,120.06,299.5
38,47,2.3044,361.58,48.2,120.06,299.5
38,48,2.2207,361.58,48.2,120.06,299.5
39,0,2.8074,362.64,48.1,119.98,298.8
39,1,2.7119,362.64,48.1,119.98,298.8
39,2,2.7161,362.64,48.1,119.98,298.8
39,3,2.7755,362.64,48.1,119.98,298.8
39,4,2.7135,362.64,48.1,119.98,298.8
39,5,2.6079,362.64,48.1,119.98,298.8
39,6,2.7483,362.64,48.1,119.98,298.8
39,7,2.6006,362.64,48.1,119.98,298.8
39,8,2.6062,362.64,48.1,119.98,298.8
39,9,2.6314,362.64,48.1,119.98,298.8
39,10,2.6409,362.64,48.1,119.98,298.8
39,11,2.7123,362.64,48.1,119.98,298.8
39,12,2.6755,362.64,48.1,119.98,298.8
39,13,2.63,362.64,48.1,119.98,298.8
39,14,2.5647,362.64,48.1,119.98,298.8
39,15,2.5443,362.64,48.1,119.98,298.8
39,16,2.6422,362.64,48.1,119.98,298.8
39,17,2.6269,362.64,48.1,119.98,298.8
39,18,2.5313,362.64,48.1,119.98,298.8
39,19,2.517,362.64,48.1,119.98,298.8
39,20,2.5679,362.64,48.1,119.98,298.8
39,21,2.4139,362.64,48.1,119.98,298.8
39,22,2.5018,362.64,48.1,119.98,298.8
39,23,2.5658,362.64,48.1,119.98,298.8
39,24,2.592,362.64,48.1,119.98,298.8
39,25,2.5074,362.64,48.1,119.98,298.8
39,26,2.555,362.64,48.1,119.98,298.8
39,27,2.5468,362.64,48.1,119.98,298.8
39,28,2.5889,362.64,48.1,119.98,298.8
39,29,2.4413,362.64,48.1,119.98,298.8
39,30,2.5721,362.64,48.1,119.98,298.8
39,31,2.3066,362.64,48.1,119.98,298.8
39,32,2.2234,362.64,48.1,119.98,298.8
39,33,2.3777,362.64,48.1,119.98,298.8
39,34,2.3548,362.64,48.1,119.98,298.8
39,35,2.4941,362.64,48.1,119.98,298.8
39,36,2.4776,362.64,48.1,119.98,298.8
39,37,2.333,362.64,48.1,119.98,298.8
39,38,2.4897,362.64,48.1,119.98,298.8
39,39,2.3476,362.64,48.1,119.98,298.8
39,40,2.4179,362.64,48.1,119.98,298.8
39,41,2.4017,362.64,48.1,119.98,298.8
39,42,2.4359,362.64,48.1,119.98,298.8
39,43,2.394,362.64,48.1,119.98,298.8
39,44,2.3814,362.64,48.1,119.98,298.8
39,45,2.3587,362.64,48.1,119.98,298.8
39,46,2.3808,362.64,48.1,119.98,298.8
39,47,2.3665,362.64,48.1,119.98,298.8
39,48,2.2829,362.64,48.1,119.98,298.8
40,0,2.883,362.19,47.96,119.8,300.1
40,1,2.7814,362.19,47.96,119.8,300.1
40,2,2.7874,362.19,47.96,119.8,300.1
40,3,2.8509,362.19,47.96,119.8,300.1
40,4,2.7845,362.19,47.96,119.8,300.1
40,5,2.6788,362.19,47.96,119.8,300.1
40,6,2.8233,362.19,47.96,119.8,300.1
40,7,2.6707,362.19,47.96,119.8,300.1
40,8,2.6736,362.19,47.96,119.8,300.1
40,9,2.6993,362.19,47.96,119.8,300.1
40,10,2.7106,362.19,47.96,119.8,300.1
40,11,2.784,362.19,47.96,119.8,300.1
40,12,2.7444,362.19,47.96,119.8,300.1
40,13,2.7008,362.19,47.96,119.8,300.1
40,14,2.6335,362.19,47.96,119.8,300.1
40,15,2.6122,362.19,47.96,119.8,300.1
40,16,2.7116,362.19,47.96,119.8,300.1
40,17,2.697,362.19,47.96,119.8,300.1
40,18,2.5961,362.19,47.96,119.8,300.1
40,19,2.5857,362.19,47.96,119.8,300.1
40,20,2.6348,362.19,47.96,119.8,300.1
40,21,2.4787,362.19,47.96,119.8,300.1
40,22,2.5695,362.19,47.96,119.8,300.1
40,23,2.6325,362.19,47.96,119.8,300.1
40,24,2.6622,362.19,47.96,119.8,300.1
40,25,2.5727,362.19,47.96,119.8,300.1
40,26,2.6224,362.19,47.96,119.8,300.1
40,27,2.6117,362.19,47.96,119.8,300.1
40,28,2.6558,362.19,47.96,119.8,300.1
40,29,2.5046,362.19,47.96,119.8,300.1
40,30,2.6378,362.19,47.96,119.8,300.1
40,31,2.3707,362.19,47.96,119.8,300.1
40,32,2.2821,362.19,47.96,119.8,300.1
40,33,2.442,362.19,47.96,119.8,300.1
40,34,2.418,362.19,47.96,119.8,300.1
40,35,2.5609,362.19,47.96,119.8,300.1
40,36,2.5414,362.19,47.96,119.8,300.1
40,37,2.394,362.19,47.96,119.8,300.1
40,38,2.5558,362.19,47.96,119.8,300.1
40,39,2.4098,362.19,47.96,119.8,300.1
40,40,2.4844,362.19,47.96,119.8,300.1
40,41,2.4676,362.19,47.96,119.8,300.1
40,42,2.5,362.19,47.96,119.8,300.1
40,43,2.4573,362.19,47.96,119.8,300.1
40,44,2.4442,362.19,47.96,119.8,300.1
40,45,2.4183,362.19,47.96,119.8,300.1
40,46,2.4434,362.19,47.96,119.8,300.1
40,47,2.4302,362.19,47.96,119.8,300.1
40,48,2.3443,362.19,47.96,119.8,300.1
41,0,2.9565,362.72,48.41,119.84,302.2
41,1,2.852,362.72,48.41,119.84,302.2
41,2,2.8604,362.72,48.41,119.84,302.2
41,3,2.9229,362.72,48.41,119.84,302.2
41,4,2.8559,362.72,48.41,119.84,302.2
41,5,2.7448,362.72,48.41,119.84,302.2
41,6,2.8932,362.72,48.41,119.84,302.2
41,7,2.7399,362.72,48.41,119.84,302.2
41,8,2.7437,362.72,48.41,119.84,302.2
41,9,2.7707,362.72,48.41,119.84,302.2
41,10,2.782,362.72,48.41,119.84,302.2
41,11,2.8544,362.72,48.41,119.84,302.2
41,12,2.816,362.72,48.41,119.84,302.2
41,13,2.7693,362.72,48.41,119.84,302.2
41,14,2.7024,362.72,48.41,119.84,302.2
41,15,2.6803,362.72,48.41,119.84,302.2
41,16,2.7835,362.72,48.41,119.84,302.2
41,17,2.7671,362.72,48.41,119.84,302.2
41,18,2.6627,362.72,48.41,119.84,302.2
41,19,2.6521,362.72,48.41,119.84,302.2
41,20,2.7037,362.72,48.41,119.84,302.2
41,21,2.5402,362.72,48.41,119.84,302.2
41,22,2.6357,362.72,48.41,119.84,302.2
41,23,2.6995,362.72,48.41,119.84,302.2
41,24,2.7331,362.72,48.41,119.84,302.2
41,25,2.6418,362.72,48.41,119.84,302.2
41,26,2.6909,362.72,48.41,119.84,302.2
41,27,2.6807,362.72,48.41,119.84,302.2
41,28,2.724,362.72,48.41,119.84,302.2
41,29,2.5692,362.72,48.41,119.84,302.2
41,30,2.7099,362.72,48.41,119.84,302.2
41,31,2.43,362.72,48.41,119.84,302.2
41,32,2.3409,362.72,48.41,119.84,302.2
41,33,2.506,362.72,48.41,119.84,302.2
41,34,2.4794,362.72,48.41,119.84,302.2
41,35,2.6252,362.72,48.41,119.84,302.2
41,36,2.6073,362.72,48.41,119.84,302.2
41,37,2.4562,362.72,48.41,119.84,302.2
41,38,2.6242,362.72,48.41,119.84,302.2
41,39,2.4732,362.72,48.41,119.84,302.2
41,40,2.5459,362.72,48.41,119.84,302.2
41,41,2.531,362.72,48.41,119.84,302.2
41,42,2.5641,362.72,48.41,119.84,302.2
41,43,2.5202,362.72,48.41,119.84,302.2
41,44,2.5044,362.72,48.41,119.84,302.2
41,45,2.4822,362.72,48.41,119.84,302.2
41,46,2.5059,362.72,48.41,119.84,302.2
41,47,2.4928,362.72,48.41,119.84,302.2
41,48,2.4027,362.72,48.41,119.84,302.2
42,0,3.0309,362.32,48.39,119.91,300.5
42,1,2.9258,362.32,48.39,119.91,300.5
42,2,2.929,362.32,48.39,119.91,300.5
42,3,2.9976,362.32,48.39,119.91,300.5
42,4,2.9295,362.32,48.39,119.91,300.5
42,5,2.8143,362.32,48.39,119.91,300.5
42,6,2.9682,362.32,48.39,119.91,300.5
42,7,2.809,362.32,48.39,119.91,300.5
42,8,2.812,362.32,48.39,119.91,300.5
42,9,2.8412,362.32,48.39,119.91,300.5
42,10,2.8498,362.32,48.39,119.91,300.5
42,11,2.9288,362.32,48.39,119.91,300.5
42,12,2.8873,362.32,48.39,119.91,300.5
42,13,2.8409,362.32,48.39,119.91,300.5
42,14,2.7712,362.32,48.39,119.91,300.5
42,15,2.7442,362.32,48.39,119.91,300.5
42,16,2.8506,362.32,48.39,119.91,300.5
42,17,2.8367,362.32,48.39,119.91,300.5
42,18,2.7305,362.32,48.39,119.91,300.5
42,19,2.7189,362.32,48.39,119.91,300.5
42,20,2.7715,362.32,48.39,119.91,300.5
42,21,2.607,362.32,48.39,119.91,300.5
42,22,2.7023,362.32,48.39,119.91,300.5
42,23,2.7688,362.32,48.39,119.91,300.5
42,24,2.7994,362.32,48.39,119.91,300.5
42,25,2.7078,362.32,48.39,119.91,300.5
42,26,2.7595,362.32,48.39,119.91,300.5
42,27,2.7485,362.32,48.39,119.91,300.5
42,28,2.7928,362.32,48.39,119.91,300.5
42,29,2.6357,362.32,48.39,119.91,300.5
42,30,2.7743,362.32,48.39,119.91,300.5
42,31,2.4918,362.32,48.39,119.91,300.5
42,32,2.4004,362.32,48.39,119.91,300.5
42,33,2.5685,362.32,48.39,119.91,300.5
42,34,2.543,362.32,48.39,119.91,300.5
42,35,2.6916,362.32,48.39,119.91,300.5
42,36,2.6729,362.32,48.39,119.91,300.5
42,37,2.5156,362.32,48.39,119.91,300.5
42,38,2.6891,362.32,48.39,119.91,300.5
42,39,2.5357,362.32,48.39,119.91,300.5
42,40,2.6123,362.32,48.39,119.91,300.5
42,41,2.5923,362.32,48.39,119.91,300.5
42,42,2.6288,362.32,48.39,119.91,300.5
42,43,2.5838,362.32,48.39,119.91,300.5
42,44,2.5678,362.32,48.39,119.91,300.5
42,45,2.5469,362.32,48.39,119.91,300.5
42,46,2.5701,362.32,48.39,119.91,300.5
42,47,2.5563,362.32,48.39,119.91,300.5
42,48,2.4656,362.32,48.39,119.91,300.5
43,0,3.1049,362.26,48.14,120.06,298.7
43,1,2.9967,362.26,48.14,120.06,298.7
43,2,3.0029,362.26,48.14,120.06,298.7
43,3,3.072,362.26,48.14,120.06,298.7
43,4,2.9996,362.26,48.14,120.06,298.7
43,5,2.8842,362.26,48.14,120.06,298.7
43,6,3.0408,362.26,48.14,120.06,298.7
43,7,2.8762,362.26,48.14,120.06,298.7
43,8,2.8808,362.26,48.14,120.06,298.7
43,9,2.9095,362.26,48.14,120.06,298.7
43,10,2.9189,362.26,48.14,120.06,298.7
43,11,3.0008,362.26,48.14,120.06,298.7
43,12,2.956,362.26,48.14,120.06,298.7
43,13,2.9093,362.26,48.14,120.06,298.7
43,14,2.8359,362.26,48.14,120.06,298.7
43,15,2.8128,362.26,48.14,120.06,298.7
43,16,2.9227,362.26,48.14,120.06,298.7
43,17,2.9074,362.26,48.14,120.06,298.7
43,18,2.7963,362.26,48.14,120.06,298.7
43,19,2.7843,362.26,48.14,120.06,298.7
43,20,2.8405,362.26,48.14,120.06,298.7
43,21,2.6694,362.26,48.14,120.06,298.7
43,22,2.7671,362.26,48.14,120.06,298.7
43,23,2.8355,362.26,48.14,120.06,298.7
43,24,2.8678,362.26,48.14,120.06,298.7
43,25,2.7738,362.26,48.14,120.06,298.7
43,26,2.8262,362.26,48.14,120.06,298.7
43,27,2.8168,362.26,48.14,120.06,298.7
43,28,2.8613,362.26,48.14,120.06,298.7
43,29,2.6981,362.26,48.14,120.06,298.7
43,30,2.8437,362.26,48.14,120.06,298.7
43,31,2.5547,362.26,48.14,120.06,298.7
43,32,2.4579,362.26,48.14,120.06,298.7
43,33,2.6294,362.26,48.14,120.06,298.7
43,34,2.6041,362.26,48.14,120.06,298.7
43,35,2.7567,362.26,48.14,120.06,298.7
43,36,2.7416,362.26,48.14,120.06,298.7
43,37,2.5772,362.26,48.14,120.06,298.7
43,38,2.7553,362.26,48.14,120.06,298.7
43,39,2.5987,362.26,48.14,120.06,298.7
43,40,2.6765,362.26,48.14,120.06,298.7
43,41,2.6573,362.26,48.14,120.06,298.7
43,42,2.692,362.26,48.14,120.06,298.7
43,43,2.6472,362.26,48.14,120.06,298.7
43,44,2.6317,362.26,48.14,120.06,298.7
43,45,2.6087,362.26,48.14,120.06,298.7
43,46,2.6328,362.26,48.14,120.06,298.7
43,47,2.6169,362.26,48.14,120.06,298.7
43,48,2.5246,362.26,48.14,120.06,298.7
44,0,3.1781,362.75,48.17,119.99,300.1
44,1,3.0684,362.75,48.17,119.99,300.1
44,2,3.0728,362.75,48.17,119.99,300.1
44,3,3.1446,362.75,48.17,119.99,300.1
44,4,3.0716,362.75,48.17,119.99,300.1
44,5,2.9527,362.75,48.17,119.99,300.1
44,6,3.113,362.75,48.17,119.99,300.1
44,7,2.9449,362.75,48.17,119.99,300.1
44,8,2.9497,362.75,48.17,119.99,300.1
44,9,2.9798,362.75,48.17,119.99,300.1
44,10,2.9905,362.75,48.17,119.99,300.1
44,11,3.0718,362.75,48.17,119.99,300.1
44,12,3.0251,362.75,48.17,119.99,300.1
44,13,2.9807,362.75,48.17,119.99,300.1
44,14,2.9067,362.75,48.17,119.99,300.1
44,15,2.8823,362.75,48.17,119.99,300.1
44,16,2.9918,362.75,48.17,119.99,300.1
44,17,2.977,362.75,48.17,119.99,300.1
44,18,2.8644,362.75,48.17,119.99,300.1
44,19,2.8523,362.75,48.17,119.99,300.1
44,20,2.9069,362.75,48.17,119.99,300.1
44,21,2.734,362.75,48.17,119.99,300.1
44,22,2.8326,362.75,48.17,119.99,300.1
44,23,2.905,362.75,48.17,119.99,300.1
44,24,2.9376,362.75,48.17,119.99,300.1
44,25,2.8411,362.75,48.17,119.99,300.1
44,26,2.8946,362.75,48.17,119.99,300.1
44,27,2.8827,362.75,48.17,119.99,300.1
44,28,2.9308,362.75,48.17,119.99,300.1
44,29,2.7626,362.75,48.17,119.99,300.1
44,30,2.911,362.75,48.17,119.99,300.1
44,31,2.614,362.75,48.17,119.99,300.1
44,32,2.5184,362.75,48.17,119.99,300.1
44,33,2.6941,362.75,48.17,119.99,300.1
44,34,2.6674,362.75,48.17,119.99,300.1
44,35,2.8247,362.75,48.17,119.99,300.1
44,36,2.8033,362.75,48.17,119.99,300.1
44,37,2.6396,362.75,48.17,119.99,300.1
44,38,2.8218,362.75,48.17,119.99,300.1
44,39,2.6605,362.75,48.17,119.99,300.1
44,40,2.7404,362.75,48.17,119.99,300.1
44,41,2.7229,362.75,48.17,119.99,300.1
44,42,2.7572,362.75,48.17,119.99,300.1
44,43,2.711,362.75,48.17,119.99,300.1
44,44,2.6946,362.75,48.17,119.99,300.1
44,45,2.6693,362.75,48.17,119.99,300.1
44,46,2.6953,362.75,48.17,119.99,300.1
44,47,2.6805,362.75,48.17,119.99,300.1
44,48,2.5839,362.75,48.17,119.99,300.1
45,0,3.2541,362.25,48.23,119.73,300.4
45,1,3.1409,362.25,48.23,119.73,300.4
45,2,3.1455,362.25,48.23,119.73,300.4
45,3,3.2185,362.25,48.23,119.73,300.4
45,4,3.1455,362.25,48.23,119.73,300.4
45,5,3.0214,362.25,48.23,119.73,300.4
45,6,3.1878,362.25,48.23,119.73,300.4
45,7,3.0139,362.25,48.23,119.73,300.4
45,8,3.0196,362.25,48.23,119.73,300.4
45,9,3.0486,362.25,48.23,119.73,300.4
45,10,3.0594,362.25,48.23,119.73,300.4
45,11,3.143,362.25,48.23,119.73,300.4
45,12,3.0978,362.25,48.23,119.73,300.4
45,13,3.05,362.25,48.23,119.73,300.4
45,14,2.9719,362.25,48.23,119.73,300.4
45,15,2.9489,362.25,48.23,119.73,300.4
45,16,3.06,362.25,48.23,119.73,300.4
45,17,3.0457,362.25,48.23,119.73,300.4
45,18,2.9335,362.25,48.23,119.73,300.4
45,19,2.9194,362.25,48.23,119.73,300.4
45,20,2.9765,362.25,48.23,119.73,300.4
45,21,2.7987,362.25,48.23,119.73,300.4
45,22,2.901,362.25,48.23,119.73,300.4
45,23,2.9731,362.25,48.23,119.73,300.4
45,24,3.0083,362.25,48.23,119.73,300.4
45,25,2.9058,362.25,48.23,119.73,300.4
45,26,2.9622,362.25,48.23,119.73,300.4
45,27,2.9514,362.25,48.23,119.73,300.4
45,28,2.9994,362.25,48.23,119.73,300.4
45,29,2.8291,362.25,48.23,119.73,300.4
45,30,2.9808,362.25,48.23,119.73,300.4
45,31,2.6754,362.25,48.23,119.73,300.4
45,32,2.5753,362.25,48.23,119.73,300.4
45,33,2.7586,362.25,48.23,119.73,300.4
45,34,2.7296,362.25,48.23,119.73,300.4
45,35,2.8899,362.25,48.23,119.73,300.4
45,36,2.8715,362.25,48.23,119.73,300.4
45,37,2.702,362.25,48.23,119.73,300.4
45,38,2.8889,362.25,48.23,119.73,300.4
45,39,2.7227,362.25,48.23,119.73,300.4
45,40,2.8044,362.25,48.23,119.73,300.4
45,41,2.786,362.25,48.23,119.73,300.4
45,42,2.8221,362.25,48.23,119.73,300.4
45,43,2.7755,362.25,48.23,119.73,300.4
45,44,2.7559,362.25,48.23,119.73,300.4
45,45,2.7312,362.25,48.23,119.73,300.4
45,46,2.7593,362.25,48.23,119.73,300.4
45,47,2.7435,362.25,48.23,119.73,300.4
45,48,2.6437,362.25,48.23,119.73,300.4
46,0,3.3286,362.65,48.03,119.93,300.1
46,1,3.2116,362.65,48.03,119.93,300.1
46,2,3.2179,362.65,48.03,119.93,300.1
46,3,3.294,362.65,48.03,119.93,300.1
46,4,3.2172,362.65,48.03,119.93,300.1
46,5,3.0918,362.65,48.03,119.93,300.1
46,6,3.2588,362.65,48.03,119.93,300.1
46,7,3.0828,362.65,48.03,119.93,300.1
46,8,3.0886,362.65,48.03,119.93,300.1
46,9,3.1195,362.65,48.03,119.93,300.1
46,10,3.1316,362.65,48.03,119.93,300.1
46,11,3.217,362.65,48.03,119.93,300.1
46,12,3.1697,362.65,48.03,119.93,300.1
46,13,3.1183,362.65,48.03,119.93,300.1
46,14,3.0413,362.65,48.03,119.93,300.1
46,15,3.0156,362.65,48.03,119.93,300.1
46,16,3.1314,362.65,48.03,119.93,300.1
46,17,3.1147,362.65,48.03,119.93,300.1
46,18,2.9999,362.65,48.03,119.93,300.1
46,19,2.9858,362.65,48.03,119.93,300.1
46,20,3.0452,362.65,48.03,119.93,300.1
46,21,2.8607,362.65,48.03,119.93,300.1
46,22,2.9658,362.65,48.03,119.93,300.1
46,23,3.0443,362.65,48.03,119.93,300.1
46,24,3.0749,362.65,48.03,119.93,300.1
46,25,2.9738,362.65,48.03,119.93,300.1
46,26,3.0306,362.65,48.03,119.93,300.1
46,27,3.0174,362.65,48.03,119.93,300.1
46,28,3.0692,362.65,48.03,119.93,300.1
46,29,2.8934,362.65,48.03,119.93,300.1
46,30,3.0479,362.65,48.03,119.93,300.1
46,31,2.739,362.65,48.03,119.93,300.1
46,32,2.635,362.65,48.03,119.93,300.1
46,33,2.8201,362.65,48.03,119.93,300.1
46,34,2.7918,362.65,48.03,119.93,300.1
46,35,2.9553,362.65,48.03,119.93,300.1
46,36,2.9375,362.65,48.03,119.93,300.1
46,37,2.7648,362.65,48.03,119.93,300.1
46,38,2.9542,362.65,48.03,119.93,300.1
46,39,2.7849,362.65,48.03,119.93,300.1
46,40,2.8692,362.65,48.03,119.93,300.1
46,41,2.8496,362.65,48.03,119.93,300.1
46,42,2.8865,362.65,48.03,119.93,300.1
46,43,2.8393,362.65,48.03,119.93,300.1
46,44,2.8208,362.65,48.03,119.93,300.1
46,45,2.7964,362.65,48.03,119.93,300.1
46,46,2.8224,362.65,48.03,119.93,300.1
46,47,2.8076,362.65,48.03,119.93,300.1
46,48,2.7072,362.65,48.03,119.93,300.1
47,0,3.4027,361.79,48.2,119.87,301.7
47,1,3.2873,361.79,48.2,119.87,301.7
47,2,3.2888,361.79,48.2,119.87,301.7
47,3,3.367,361.79,48.2,119.87,301.7
47,4,3.2884,361.79,48.2,119.87,301.7
47,5,3.1607,361.79,48.2,119.87,301.7
47,6,3.3314,361.79,48.2,119.87,301.7
47,7,3.1532,361.79,48.2,119.87,301.7
47,8,3.1565,361.79,48.2,119.87,301.7
47,9,3.1897,361.79,48.2,119.87,301.7
47,10,3.199,361.79,48.2,119.87,301.7
47,11,3.2866,361.79,48.2,119.87,301.7
47,12,3.2405,361.79,48.2,119.87,301.7
47,13,3.189,361.79,48.2,119.87,301.7
47,14,3.1105,361.79,48.2,119.87,301.7
47,15,3.0821,361.79,48.2,119.87,301.7
47,16,3.2023,361.79,48.2,119.87,301.7
47,17,3.1862,361.79,48.2,119.87,301.7
47,18,3.0664,361.79,48.2,119.87,301.7
47,19,3.052,361.79,48.2,119.87,301.7
47,20,3.1126,361.79,48.2,119.87,301.7
47,21,2.9273,361.79,48.2,119.87,301.7
47,22,3.0331,361.79,48.2,119.87,301.7
47,23,3.1097,361.79,48.2,119.87,301.7
47,24,3.1445,361.79,48.2,119.87,301.7
47,25,3.0419,361.79,48.2,119.87,301.7
47,26,3.0982,361.79,48.2,119.87,301.7
47,27,3.0859,361.79,48.2,119.87,301.7
47,28,3.1346,361.79,48.2,119.87,301.7
47,29,2.9569,361.79,48.2,119.87,301.7
47,30,3.1165,361.79,48.2,119.87,301.7
47,31,2.7984,361.79,48.2,119.87,301.7
47,32,2.6951,361.79,48.2,119.87,301.7
47,33,2.8831,361.79,48.2,119.87,301.7
47,34,2.8547,361.79,48.2,119.87,301.7
47,35,3.0224,361.79,48.2,119.87,301.7
47,36,3.0034,361.79,48.2,119.87,301.7
47,37,2.8261,361.79,48.2,119.87,301.7
47,38,3.0222,361.79,48.2,119.87,301.7
47,39,2.846,361.79,48.2,119.87,301.7
47,40,2.9338,361.79,48.2,119.87,301.7
47,41,2.9121,361.79,48.2,119.87,301.7
47,42,2.9511,361.79,48.2,119.87,301.7
47,43,2.9009,361.79,48.2,119.87,301.7
47,44,2.886,361.79,48.2,119.87,301.7
47,45,2.8581,361.79,48.2,119.87,301.7
47,46,2.886,361.79,48.2,119.87,301.7
47,47,2.87,361.79,48.2,119.87,301.7
47,48,2.7649,361.79,48.2,119.87,301.7
48,0,3.4785,362.9,48.52,119.9,300.0
48,1,3.3565,362.9,48.52,119.9,300.0
48,2,3.3623,362.9,48.52,119.9,300.0
48,3,3.4401,362.9,48.52,119.9,300.0
48,4,3.3606,362.9,48.52,119.9,300.0
48,5,3.2291,362.9,48.52,119.9,300.0
48,6,3.4058,362.9,48.52,119.9,300.0
48,7,3.2225,362.9,48.52,119.9,300.0
48,8,3.2273,362.9,48.52,119.9,300.0
48,9,3.259,362.9,48.52,119.9,300.0
48,10,3.2693,362.9,48.52,119.9,300.0
48,11,3.3617,362.9,48.52,119.9,300.0
48,12,3.312,362.9,48.52,119.9,300.0
48,13,3.26,362.9,48.52,119.9,300.0
48,14,3.1772,362.9,48.52,119.9,300.0
48,15,3.1526,362.9,48.52,119.9,300.0
48,16,3.2723,362.9,48.52,119.9,300.0
48,17,3.2573,362.9,48.52,119.9,300.0
48,18,3.134,362.9,48.52,119.9,300.0
48,19,3.1198,362.9,48.52,119.9,300.0
48,20,3.1805,362.9,48.52,119.9,300.0
48,21,2.9907,362.9,48.52,119.9,300.0
48,22,3.1003,362.9,48.52,119.9,300.0
48,23,3.1786,362.9,48.52,119.9,300.0
48,24,3.2154,362.9,48.52,119.9,300.0
48,25,3.1071,362.9,48.52,119.9,300.0
48,26,3.1674,362.9,48.52,119.9,300.0
